"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Austria","AUT","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Azerbaijan","AZE","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25650793650794","9.44636297109331","13.2996533134867","13.8392476125258","12.8522737729613","15.8378333067734","27.0345740345126","30.6129550189886","27.2402822810161","27.9990389550278","27.6318098420343","26.5616063659549","19.1481028754924","15.140334667149","13.816581633908","10.2446572404389","11.0880632031422","14.5783594826907","12.5124911135043","16.4693890701845","15.0024766073493","16.5522034110364","25.9235326033731","40.992490737389","38.9132612721924","36.1421493070911","34.1987598398938","37.3308054278279","",
"Burundi","BDI","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","6.36270943129987","5.59079243164429","2.92913540569276","2.62878951849128","2.80649399580839","4.69967383761037","5.1162476919017","8.79058460125592","12.5351248999886","17.6334211332709","17.9775747765274","18.4872194835843","22.6175281060772","28.6631868258965","35.7254501996806","40.2169464566216","48.2972877958715","69.7688832408881","75.5751188310287","81.0768465875687","81.1785560693257","83.3345705060828","95.9981488292997","114.731320120499","123.395043153805","117.604241722386","132.231663124871","111.303811990046","126.692516081491","144.800649465072","127.247625647928","126.496858951287","151.804959511159","175.849196871252","152.927943930632","117.143700256305","108.487188748029","104.401328598858","86.4857094120279","34.4145965720995","30.7185628627881","27.2455690702187","28.6796239125745","27.8634611775048","25.5712677181166","20.175085407401","22.0632780070098","22.114267972204","21.877571885612","22.5151870722877","21.9157127041031","",
"Belgium","BEL","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Benin","BEN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","13.0483303747334","15.3779125687734","11.5904110036333","17.9397774264749","19.536401129407","17.6455271859462","20.2205806325049","28.3225034455767","30.5555608079897","38.2184976588778","33.8624789062854","42.1784005632818","60.0963719940595","73.7895835901992","74.652490739434","88.1362402635889","79.2774822994592","81.1375053862101","73.3466174232203","73.09095715727","57.8246377295069","58.7906020760463","73.3390680363227","56.8575705586017","88.4296302774036","65.7036863591844","59.4996041035726","63.0389308486987","59.1829090835127","40.8903348015717","40.1508721460444","40.4938325323729","38.8223245365857","27.9390046562684","26.2963083896864","23.783626988744","9.42607637832149","11.1159792424107","10.2101194763118","13.6555225880973","16.83748713411","17.4606260430762","15.1082888673967","16.0539560838023","15.4394269388143","19.2178470063204","19.2695535793599","22.2462189848546","25.4214853130156","27.2157547284287","33.898474936866","",
"Burkina Faso","BFA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","4.53518968599766","4.8968022622472","3.46720943812674","4.60572301548468","6.32337410493042","6.73971729281337","8.82151337272016","14.7866881037892","17.9385600820113","16.9631221898411","17.1677195278631","18.5816644815548","20.1717129754962","25.0106075763309","28.1774798142166","33.0426191684124","31.4981416665629","35.0482856973119","32.4728734459755","27.5478434830349","26.9452353756882","30.9499126876021","31.0879103245952","35.1762518629809","60.3411907005506","53.7779631524272","50.1826999694318","53.4784020370677","52.4738736202093","47.392182258254","48.7863693519441","47.6987845401224","43.6036819614037","37.5117656440097","35.9675454628378","33.0686799858363","17.5058558550736","19.4304924191668","16.9457783855895","20.7828991523143","22.2328882667977","20.1917336802473","21.1429758449608","20.1681962862238","19.5293308362387","23.6931031131358","23.3555764341073","23.3239198228319","21.5606943815022","24.0557976141836","26.971665567837","",
"Bangladesh","BGD","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","6.1398965778989","10.0415093953776","8.64450824886865","19.7321173387158","24.2664578666894","21.3026197551157","19.098370779502","20.9409089112837","20.442718194955","26.2126014488343","29.5000793798598","28.488341241829","28.8235021829114","35.6444024869945","39.1603036422247","37.800824678469","36.3751573220715","38.1329006689642","41.1077239040266","41.343960770498","41.4603414935952","44.4817833582431","40.2456434408221","31.8346085535008","28.7377820855822","30.16083573981","31.1302505036908","28.312285791779","26.9258696430478","29.3237754107195","29.4649511156153","29.0231053050116","25.5142249330765","26.5729162335224","25.4055540363229","23.6582333003501","22.9450086425621","21.3227203432646","19.482390506501","19.5534270708251","19.4423474716313","17.7138061017056","17.3130316892003","16.4328591311361","17.9768590532728","18.1961127004908","18.0625403710621","19.9939427229811","",
"Bulgaria","BGR","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","3.92805370572089","6.84345216442622","10.5468402014013","14.7179202390401","22.5333883468357","29.1582443529442","29.746383239164","40.4062318038023","47.4767876248536","57.3261240943265","119.415977398347","116.283525415291","114.483421649897","103.404200366175","55.9460347545032","87.1430428199408","101.280724507373","77.3341942051172","87.7421710984235","92.9285406216079","79.3531700518487","73.5293921787665","66.3589622641269","62.804756286395","61.7884168561617","83.5321507920057","106.471138069448","102.353947664557","110.575867230811","102.155277066163","85.441588812286","95.9870315507679","94.6314265972413","83.1854082600635","82.0678233179142","76.5045456431294","70.8335370114816","62.4528160649595","60.4778521408942","63.2258535123307","",
"Bahrain","BHR","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4949444476838","45.785977365196","42.4453738679578","44.2322038275187","50.3698811527389","49.7010131368505","59.9408899026982","65.0013524779708","71.2017801253657","66.1416056827173","76.5671243531458","81.8567898033497","65.6840259462773","74.8926602274107","74.833075357","69.9118065551056","71.1197157728236","68.6703626189963","72.6739920495884","66.0799210317087","65.5361606086841","72.1316831709414","",
"Belarus","BLR","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.29462407468169","12.5616998266098","13.2603781899141","14.7804853169694","15.6421375472152","22.2228554339843","20.653812742169","22.7325564113519","23.3382533095372","21.1704688316155","19.8974809041563","17.5136958243026","17.8126414093901","27.9186727110739","25.2650732666003","44.3700187012943","50.6816352159645","55.5585161706191","52.566956138769","54.3026595126682","52.3402313454739","70.7666479660791","82.5028758051509","75.1538255346186","67.0007177046736","65.1752957325633","73.5773799078305","",
"Belize","BLZ","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","7.93211162790697","7.61864282655246","8.03004467326733","6.50099824132232","5.70798487025316","4.56238429765012","10.3546842821682","18.4463162873717","25.7241444787645","49.0310676450512","32.1669947400781","31.0152807965097","39.3699072033827","53.9316031957225","47.7844798583445","58.2633617429829","54.0606754035733","49.8928379696278","42.1407975260093","38.1750982721643","35.3355295190875","37.1637838766013","35.93282039643","35.9183240337536","35.7534869562017","42.6791762732934","45.7601423959529","71.3024245476909","50.7559056752867","60.1479052157144","80.8425751214412","90.1000446082458","99.0454002883003","118.74879925601","103.33945269659","103.5444033183","97.1354955288812","96.6613301679039","107.555582908026","105.258452723815","105.263597899971","93.4798113195104","85.2900132363289","85.513725608551","84.1011973594179","78.6983164292387","76.8719428144047","77.2457961796839","76.657210849169","75.7271678303826","96.7275875714333","",
"Bermuda","BMU","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","50.3862526743767","57.0642077475102","61.4205066303364","62.1268216347331","65.3093877789344","60.0722580127351","66.1046065110417","82.3001944155646","76.6726575247725","97.877857234315","155.349733380497","146.679442209255","115.340679505277","94.9061765664271","94.6090597717833","81.6058409586232","79.5486795470041","79.590228650197","85.625208908842","82.3412046425503","73.3851178980512","68.740651565362","68.2422642777725","69.9126960600477","72.1058550945587","60.4516295376008","66.3179877393637","75.3695033116353","74.9155884108386","75.9604181962415","56.589600930579","40.0988435207577","35.3269228331773","34.6829592821543","30.7904582938931","26.9048373786233","25.9950614912581","28.3177147375971","28.3850395691585","31.0456275711605","32.9957292905195","35.6879564141326","33.7006008166158","35.7096496116021","42.6742900993631","",
"Brazil","BRA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","14.3406853099033","15.8702009003508","20.4280406556533","19.2215423784086","21.5335073009743","22.7686658623387","22.4805684309467","24.5306428494806","28.0660302162939","28.2240868693677","31.6691441907546","32.4208251487198","35.3362197638762","51.7231840200862","52.9382283982201","49.3562678561315","42.8010797177519","42.5779234507242","37.2155823067229","31.4264080635999","31.6328022071437","36.2273304655509","40.2289243664571","40.2414734108493","29.5975234311689","21.2385640689793","21.9685575454732","23.2718444163878","29.3145112411293","43.1298342071071","38.0964760185508","42.4434953238933","47.0768541248326","43.6447556372084","33.978159016063","21.7546278942937","17.9925247799642","17.4373089120013","15.8956433188986","17.2780463150645","16.4609606805777","15.8516010127495","18.3263944298294","19.8389778335312","23.1060426014274","30.7299318178899","30.9090910827205","26.8156630950294","29.9277371949796","31.1156070892975","38.7584818018476","",
"Barbados","BRB","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","0.301747139379582","1.06539719948923","1.58175392911314","2.16265647825192","6.86348020387883","13.4876120128343","19.0337810987478","27.270684729663","29.3485093034556","31.0538898776894","39.4751119628664","42.095225304615","47.8516582706096","43.76834702448","41.7688846899386","42.1398606639917","37.2833541310163","55.6874516416418","58.6057601869735","49.9027811344214","59.1301286732429","75.2817693736026","83.6304743569365","90.2136651000271","83.6042617277437","82.7500899512726","69.5307200123118","58.0567671342574","66.4628544526162","64.0152496294597","64.3635506717258","88.4379637469247","93.5919296023436","103.896794711624","108.076077532446","116.021645859232","116.55424756929","114.609169810315","117.245304769175","132.053881761055","",
"Botswana","BWA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","17.2425351698663","25.3584286758461","45.455987279966","47.0192209923623","43.3255686858698","41.6641170184467","44.7173680331623","41.0895850532544","21.2639446509091","15.8583080544747","13.3744766460445","14.3550294973298","19.6241152361103","20.1414937807446","23.6892686117831","33.9445103908147","31.7474705079259","31.4256815676883","21.5801971869586","19.5170114307943","15.0057031388056","15.2923271797319","14.2372132276982","14.9085385715329","17.3581751864454","15.2644832350757","13.6360260366654","11.7883150119821","10.8384063222522","9.77004159294559","8.32268597800998","7.47976563172273","10.3645742358617","7.56528331713902","6.44916341871367","5.06958018993644","3.89500560934991","4.16816133150311","4.39875906758104","16.3853000622055","14.8752197438245","15.9507817429901","17.8358251855857","16.7584834629606","15.8636502477327","16.1498182790713","13.9305705564791","10.6918693392533","10.4999865567343","9.46633970696908","10.5830930921091","",
"Central African Republic","CAF","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","12.8891544046897","14.2856442190411","16.1268447958727","20.9456204084561","24.5779275365453","21.013150815073","20.9958554321389","26.0434665636491","23.2699498567695","22.6963506928256","24.3449470714726","33.4310827097317","34.2045236521304","39.8011590151179","41.9675025323308","40.0590994340516","41.6143498633092","52.497752726854","54.0516399641323","57.3979143193781","49.2503784363102","58.3416963205187","58.2834426599907","69.4511536363853","106.945358428405","86.4390937104092","94.5307392208779","95.7652571848648","96.860390949363","93.2273236438922","96.4027079482415","90.3464914782126","110.309048969602","93.6037554193572","88.8930384103811","78.7240459965357","72.3973123627389","61.0513731987586","50.8932502409951","26.8167547913169","29.4723913825866","23.3354134115913","22.8920828085866","35.0150721734218","34.5565611173967","42.5361463274371","39.7990531638211","35.0221847159626","34.5646637456066","37.1993991946092","38.0834663713513","",
"Canada","CAN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","2.96144821325265","4.07085874845965","4.15078554280896","4.62785075467773","5.38114880616592","7.88711307093932","12.9546784436217","13.5921958511773","12.9137595684066","15.2841148736389","15.6862735311274","16.9828450188537","19.3986072513518","17.8713623708831","16.3695607406528","15.1574728625694","15.4545696403298","14.2466505412711","13.7885895863377","12.1951153176042","13.963297772057","12.7436363053344","12.557699614166","12.6851444238542","12.5947957693651","11.8837282417389","10.6164474212779","8.35942682656589","8.92401617702181","12.254487795069","14.0918147450692","13.4882898805667","15.5962791546145","16.9548448908731","12.1155851817674","12.6485762755373","13.864304303512","14.1792544617027","14.8467243055715","16.0715129380995","",
"Cote d'Ivoire","CIV","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","26.3133546830342","33.9002817867028","32.4019433561791","35.8898968926198","35.8581271838731","39.0238393074887","40.582463856308","42.3802897094041","50.5285448672067","54.9620093884488","77.0871248840811","102.914614545501","127.535220741047","144.036794731665","134.589311446644","153.422473176442","135.21014616023","147.631857692001","143.427353751571","177.015826960516","187.325833161002","199.243573520699","189.110216076572","197.032536957745","230.722652932382","188.745207010303","173.956405943248","141.861066294374","123.550842075947","112.597871265117","123.827744757567","117.135737235608","107.837606531597","89.5263793920453","89.1088459490267","73.0604067769637","79.759341271234","73.5408685859773","55.3661513817191","63.5576835675642","48.7732442790754","52.3680306249083","36.8084848321192","33.0029917066681","28.4604205364682","25.4148537743996","24.4354126528803","26.870341030271","28.9998465413329","34.7804977575479","42.1592075197026","",
"Cameroon","CMR","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","14.3488168641761","16.0909597868166","16.092567059892","16.2774800243017","17.2472603626356","17.3737053191395","23.8528600551425","42.3501962415475","35.8606654361342","38.9494324907788","46.2503338513354","44.4878396681943","45.1545072075475","44.7576493746381","41.0399748096214","38.1909687009382","35.350527520038","35.6224318339976","39.4702023361475","49.6835728595898","55.6769188663629","60.952093511838","65.9909029327722","49.9774019230387","110.432486764848","106.176478031586","105.330000409164","105.151922822722","104.610175894388","96.8225684664554","105.913058097308","95.0454116519873","87.6048617851455","73.8699950515696","58.9257885597521","40.4822073193665","16.5481778456212","13.1707890763614","10.3863083705506","11.637159081681","11.7099783161841","10.203732844848","13.0863437407754","15.6391937650992","15.9724990107675","22.9906775438882","23.7258961440297","28.4254927477903","27.8478794123176","33.0932513454124","34.7290901264303","",
"Congo, Dem. Rep.","COD","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","239.138821030126","271.049395167879","237.45024700233","216.831881184969","226.480721753746","283.914740300472","63.1258347684285","164.436152353204","119.231451776205","131.254814267591","115.365176044472","93.2527655384907","81.0050562548803","77.3741458273576","66.6159993685499","73.2987094158464","29.7102903071011","22.3022976630036","20.266123485343","20.5314898254888","16.6779501757757","15.1677858204971","13.8162474980252","13.7604676082182","10.8050996373069","11.4739505607621","12.935744991188","",
"Congo, Rep.","COG","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","44.3103765233474","44.42121864014","39.1195108062363","36.2479555129902","45.7409585714847","48.4101417809048","53.1582401084996","79.5549322346103","94.9981983142274","95.5808245235163","98.8916806889314","79.3909888654519","96.8781134819371","105.275540179142","99.8063391872864","150.258167494348","186.312304883377","183.320222879196","212.443903374013","208.669855127452","211.54783168463","210.03802768347","184.92653239769","235.548635953232","357.481067140909","489.296905938163","358.803227935665","302.956099417578","344.938716069824","305.676562968309","205.00584509083","244.775380012491","229.549286454524","214.304994895589","215.769585465349","124.851043627896","97.8558795375803","71.7535384995901","53.026244975911","56.5934696854654","23.3195025227902","23.0309079850342","22.0811863614258","24.4085400617708","26.8219430143353","42.2531339985517","49.6121012937702","57.8425305499257","44.8144431475752","53.6983923279475","61.0881578267838","",
"Colombia","COL","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","33.2661484042974","34.4790470477411","34.9872292331171","32.9246665424009","28.8484822942096","30.796071971647","27.519607704893","27.31883999609","23.0627469062669","21.9064964825152","21.521648685525","24.8589184145063","27.6844229026766","31.0263475775711","33.4644447624287","43.5727546189199","46.9451917447776","50.1325001529614","45.9445011477207","45.8507368266368","38.2334661337589","36.9179946735158","31.2682720101724","29.8147320045817","27.7006428775628","27.8812027844137","30.712321564428","30.9368451191217","34.5440959274564","41.0755243493376","35.1266580694173","38.2242118838047","35.225958359474","40.8320663363067","33.8336944795639","26.4139888534363","24.5414883931797","22.1694921558325","20.1181899373059","23.829633935762","23.3386035430847","23.7547664115792","22.2104903181218","25.1256262123362","28.2811571770352","39.1730768124659","43.1261743634771","41.0766275067704","40.8373269994948","43.8871296002124","58.3146013480908","",
"Comoros","COM","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","20.6612002686378","27.9002254059552","37.3526138617055","44.8958878855572","56.9307713723313","68.6330425413866","59.9856336396747","60.4214438487913","56.4049215868775","50.9659793054647","43.09112611194","42.3687121285364","40.7352316266987","40.7130023863184","61.6815833821041","52.2995266138086","55.7241399998951","60.9387860616304","62.1639840437659","60.506452100562","66.0880639796625","64.0113699034394","63.6246466404911","53.1575381618933","48.1778538289178","44.2556399315029","42.0985365214295","36.0835665139806","30.22318331854","31.7186141665174","30.6874150511095","26.9711071834924","24.8809199494957","13.2144253279643","12.3146186696963","13.4617135689873","17.6751393131005","17.224300085312","20.6678058753451","22.6891791584408","24.5363473521557","",
"Cabo Verde","CPV","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","28.1274374380386","43.3442401577399","54.4797330961122","59.7938896100012","71.0194131606648","60.2798916345792","55.1167951111013","46.9153990240135","46.5668041857798","43.2618654284296","41.8162246626864","39.6142534894459","30.0319888710386","43.3045312668364","44.1865711068566","40.7247873665059","42.4065840740003","47.7855002394687","56.3006616029225","60.8757417668506","62.0580916654657","63.9829848178914","55.2141000592528","51.2268211103304","50.8868518271243","49.3140165747991","39.1612819689336","35.9389057592032","43.4283800730791","55.5948876930966","58.0791935526809","74.8895675284991","83.5817509176929","87.744538433981","100.809177642466","96.7681934659057","104.841275264297","92.0671790361041","93.9308203470383","124.555532439897","",
"Costa Rica","CRI","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","33.0335646104782","34.4832467520229","36.4313243250907","34.9917673312511","40.2540140377304","46.1374635747503","46.0153150267953","47.2956860625569","52.3465851277073","57.4732104051882","62.0434428925156","146.496159762032","170.99839862583","153.012618856932","122.397100668564","124.160144395187","113.140450766295","114.072065357618","108.295188507354","96.6459186547162","70.4488997873917","58.5637485314583","47.9807598513447","41.9897963170124","38.2098804447262","33.7529148884086","30.4739375229912","28.0488977722272","29.5189898532567","30.6871685848285","32.7558032774266","32.057598472207","32.0583434487143","34.2980454223933","32.0398101429997","33.6252035961976","31.7127517689364","32.1166148078397","29.2602162754861","26.1006862713385","22.3714994229315","24.8568341384527","31.2787628606699","34.9016628203","39.5474651210773","43.6611732564932","45.3518740670621","44.6636573163211","48.0487028324394","49.494553878155","53.6811173224168","",
"Caribbean small states","CSS","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
